"","country","ISO","item","model"
"555","Angola","AGO","Lemons, Limes and products","fabio"
"556","Angola","AGO","Grapefruit and products","fabio"
"557","Angola","AGO","Citrus, Other","fabio"
"558","Angola","AGO","Bananas","fabio"
"559","Angola","AGO","Plantains","fabio"
"560","Angola","AGO","Apples and products","fabio"
"561","Angola","AGO","Pineapples and products","fabio"
"562","Angola","AGO","Dates","fabio"
"563","Angola","AGO","Grapes and products (excl wine)","fabio"
"564","Angola","AGO","Fruits, Other","fabio"
"565","Angola","AGO","Coffee and products","fabio"
"566","Angola","AGO","Cocoa Beans and products","fabio"
"567","Angola","AGO","Tea (including mate)","fabio"
"568","Angola","AGO","Hops","fabio"
"569","Angola","AGO","Pepper","fabio"
"570","Angola","AGO","Pimento","fabio"
"571","Angola","AGO","Cloves","fabio"
"572","Angola","AGO","Spices, Other","fabio"
"573","Angola","AGO","Jute","fabio"
"574","Angola","AGO","Jute-Like Fibres","fabio"
"575","Angola","AGO","Soft-Fibres, Other","fabio"
"576","Angola","AGO","Sisal","fabio"
"577","Angola","AGO","Abaca","fabio"
"578","Angola","AGO","Hard Fibres, Other","fabio"
"579","Angola","AGO","Tobacco","fabio"
"580","Angola","AGO","Rubber","fabio"
"581","Angola","AGO","Fodder crops","fabio"
"582","Angola","AGO","Grazing","fabio"
"583","Angola","AGO","Cottonseed","fabio"
"584","Angola","AGO","Palm kernels","fabio"
"585","Angola","AGO","Sugar non-centrifugal","fabio"
"586","Angola","AGO","Molasses","fabio"
"587","Angola","AGO","Sugar, Refined Equiv","fabio"
"588","Angola","AGO","Sweeteners, Other","fabio"
"589","Angola","AGO","Soyabean Oil","fabio"
"590","Angola","AGO","Groundnut Oil","fabio"
"591","Angola","AGO","Sunflowerseed Oil","fabio"
"592","Angola","AGO","Rape and Mustard Oil","fabio"
"593","Angola","AGO","Cottonseed Oil","fabio"
"594","Angola","AGO","Palmkernel Oil","fabio"
"595","Angola","AGO","Palm Oil","fabio"
"596","Angola","AGO","Coconut Oil","fabio"
"597","Angola","AGO","Sesameseed Oil","fabio"
"598","Angola","AGO","Olive Oil","fabio"
"599","Angola","AGO","Ricebran Oil","fabio"
"600","Angola","AGO","Maize Germ Oil","fabio"
"601","Angola","AGO","Oilcrops Oil, Other","fabio"
"602","Angola","AGO","Soyabean Cake","fabio"
"603","Angola","AGO","Groundnut Cake","fabio"
"604","Angola","AGO","Sunflowerseed Cake","fabio"
"605","Angola","AGO","Rape and Mustard Cake","fabio"
"606","Angola","AGO","Cottonseed Cake","fabio"
"607","Angola","AGO","Palmkernel Cake","fabio"
"608","Angola","AGO","Copra Cake","fabio"
"609","Angola","AGO","Sesameseed Cake","fabio"
"610","Angola","AGO","Oilseed Cakes, Other","fabio"
"611","Angola","AGO","Wine","fabio"
"612","Angola","AGO","Beer","fabio"
"613","Angola","AGO","Beverages, Fermented","fabio"
"614","Angola","AGO","Beverages, Alcoholic","fabio"
"615","Angola","AGO","Alcohol, Non-Food","fabio"
"616","Angola","AGO","Cotton lint","fabio"
"617","Angola","AGO","Cattle","fabio"
"618","Angola","AGO","Buffaloes","fabio"
"619","Angola","AGO","Sheep","fabio"
"620","Angola","AGO","Goats","fabio"
"621","Angola","AGO","Pigs","fabio"
"622","Angola","AGO","Poultry Birds","fabio"
"623","Angola","AGO","Horses","fabio"
"624","Angola","AGO","Asses","fabio"
"625","Angola","AGO","Mules","fabio"
"626","Angola","AGO","Camels","fabio"
"627","Angola","AGO","Camelids, other","fabio"
"628","Angola","AGO","Rabbits and hares","fabio"
"629","Angola","AGO","Rodents, other","fabio"
"630","Angola","AGO","Live animals, other","fabio"
"631","Angola","AGO","Milk - Excluding Butter","fabio"
"632","Angola","AGO","Butter, Ghee","fabio"
"633","Angola","AGO","Eggs","fabio"
"634","Angola","AGO","Wool (Clean Eq.)","fabio"
"635","Angola","AGO","Bovine Meat","fabio"
"636","Angola","AGO","Mutton & Goat Meat","fabio"
"637","Angola","AGO","Pigmeat","fabio"
"638","Angola","AGO","Poultry Meat","fabio"
"639","Angola","AGO","Meat, Other","fabio"
"640","Angola","AGO","Offals, Edible","fabio"
"641","Angola","AGO","Fats, Animals, Raw","fabio"
"642","Angola","AGO","Hides and skins","fabio"
"643","Angola","AGO","Meat Meal","fabio"
"644","Angola","AGO","Pet food","fabio"
"645","Angola","AGO","Honey","fabio"
"646","Angola","AGO","Silk","fabio"
"647","Angola","AGO","Fish, Seafood","fabio"
"648","Angola","AGO","Wood fuel","fabio"
"649","Angola","AGO","Industrial roundwood, coniferous","fabio"
"650","Angola","AGO","Industrial roundwood, non-coniferous","fabio"
"651","Antigua and Barbuda","ATG","Rice (Milled Equivalent)","fabio"
"652","Antigua and Barbuda","ATG","Wheat and products","fabio"
"653","Antigua and Barbuda","ATG","Barley and products","fabio"
"654","Antigua and Barbuda","ATG","Maize and products","fabio"
"655","Antigua and Barbuda","ATG","Rye and products","fabio"
"656","Antigua and Barbuda","ATG","Oats","fabio"
"657","Antigua and Barbuda","ATG","Millet and products","fabio"
"658","Antigua and Barbuda","ATG","Sorghum and products","fabio"
"659","Antigua and Barbuda","ATG","Cereals, Other","fabio"
"660","Antigua and Barbuda","ATG","Potatoes and products","fabio"
"661","Antigua and Barbuda","ATG","Cassava and products","fabio"
"662","Antigua and Barbuda","ATG","Sweet potatoes","fabio"
"663","Antigua and Barbuda","ATG","Roots, Other","fabio"
"664","Antigua and Barbuda","ATG","Yams","fabio"
"665","Antigua and Barbuda","ATG","Sugar cane","fabio"
"666","Antigua and Barbuda","ATG","Sugar beet","fabio"
"667","Antigua and Barbuda","ATG","Beans","fabio"
"668","Antigua and Barbuda","ATG","Peas","fabio"
"669","Antigua and Barbuda","ATG","Pulses, Other and products","fabio"
"670","Antigua and Barbuda","ATG","Nuts and products","fabio"
"671","Antigua and Barbuda","ATG","Soyabeans","fabio"
"672","Antigua and Barbuda","ATG","Groundnuts (Shelled Eq)","fabio"
"673","Antigua and Barbuda","ATG","Sunflower seed","fabio"
"674","Antigua and Barbuda","ATG","Rape and Mustardseed","fabio"
"675","Antigua and Barbuda","ATG","Seed cotton","fabio"
"676","Antigua and Barbuda","ATG","Coconuts - Incl Copra","fabio"
"677","Antigua and Barbuda","ATG","Sesame seed","fabio"
"678","Antigua and Barbuda","ATG","Oil, palm fruit","fabio"
"679","Antigua and Barbuda","ATG","Olives (including preserved)","fabio"
"680","Antigua and Barbuda","ATG","Oilcrops, Other","fabio"
"681","Antigua and Barbuda","ATG","Tomatoes and products","fabio"
"682","Antigua and Barbuda","ATG","Onions","fabio"
"683","Antigua and Barbuda","ATG","Vegetables, Other","fabio"
"684","Antigua and Barbuda","ATG","Oranges, Mandarines","fabio"
"685","Antigua and Barbuda","ATG","Lemons, Limes and products","fabio"
"686","Antigua and Barbuda","ATG","Grapefruit and products","fabio"
"687","Antigua and Barbuda","ATG","Citrus, Other","fabio"
"688","Antigua and Barbuda","ATG","Bananas","fabio"
"689","Antigua and Barbuda","ATG","Plantains","fabio"
"690","Antigua and Barbuda","ATG","Apples and products","fabio"
"691","Antigua and Barbuda","ATG","Pineapples and products","fabio"
"692","Antigua and Barbuda","ATG","Dates","fabio"
"693","Antigua and Barbuda","ATG","Grapes and products (excl wine)","fabio"
"694","Antigua and Barbuda","ATG","Fruits, Other","fabio"
"695","Antigua and Barbuda","ATG","Coffee and products","fabio"
"696","Antigua and Barbuda","ATG","Cocoa Beans and products","fabio"
"697","Antigua and Barbuda","ATG","Tea (including mate)","fabio"
"698","Antigua and Barbuda","ATG","Hops","fabio"
"699","Antigua and Barbuda","ATG","Pepper","fabio"
"700","Antigua and Barbuda","ATG","Pimento","fabio"
"701","Antigua and Barbuda","ATG","Cloves","fabio"
"702","Antigua and Barbuda","ATG","Spices, Other","fabio"
"703","Antigua and Barbuda","ATG","Jute","fabio"
"704","Antigua and Barbuda","ATG","Jute-Like Fibres","fabio"
"705","Antigua and Barbuda","ATG","Soft-Fibres, Other","fabio"
"706","Antigua and Barbuda","ATG","Sisal","fabio"
"707","Antigua and Barbuda","ATG","Abaca","fabio"
"708","Antigua and Barbuda","ATG","Hard Fibres, Other","fabio"
"709","Antigua and Barbuda","ATG","Tobacco","fabio"
"710","Antigua and Barbuda","ATG","Rubber","fabio"
"711","Antigua and Barbuda","ATG","Fodder crops","fabio"
"712","Antigua and Barbuda","ATG","Grazing","fabio"
"713","Antigua and Barbuda","ATG","Cottonseed","fabio"
"714","Antigua and Barbuda","ATG","Palm kernels","fabio"
"715","Antigua and Barbuda","ATG","Sugar non-centrifugal","fabio"
"716","Antigua and Barbuda","ATG","Molasses","fabio"
"717","Antigua and Barbuda","ATG","Sugar, Refined Equiv","fabio"
"718","Antigua and Barbuda","ATG","Sweeteners, Other","fabio"
"719","Antigua and Barbuda","ATG","Soyabean Oil","fabio"
"720","Antigua and Barbuda","ATG","Groundnut Oil","fabio"
"721","Antigua and Barbuda","ATG","Sunflowerseed Oil","fabio"
"722","Antigua and Barbuda","ATG","Rape and Mustard Oil","fabio"
"723","Antigua and Barbuda","ATG","Cottonseed Oil","fabio"
"724","Antigua and Barbuda","ATG","Palmkernel Oil","fabio"
"725","Antigua and Barbuda","ATG","Palm Oil","fabio"
"726","Antigua and Barbuda","ATG","Coconut Oil","fabio"
"727","Antigua and Barbuda","ATG","Sesameseed Oil","fabio"
"728","Antigua and Barbuda","ATG","Olive Oil","fabio"
"729","Antigua and Barbuda","ATG","Ricebran Oil","fabio"
"730","Antigua and Barbuda","ATG","Maize Germ Oil","fabio"
"731","Antigua and Barbuda","ATG","Oilcrops Oil, Other","fabio"
"732","Antigua and Barbuda","ATG","Soyabean Cake","fabio"
"733","Antigua and Barbuda","ATG","Groundnut Cake","fabio"
"734","Antigua and Barbuda","ATG","Sunflowerseed Cake","fabio"
"735","Antigua and Barbuda","ATG","Rape and Mustard Cake","fabio"
"736","Antigua and Barbuda","ATG","Cottonseed Cake","fabio"
"737","Antigua and Barbuda","ATG","Palmkernel Cake","fabio"
"738","Antigua and Barbuda","ATG","Copra Cake","fabio"
"739","Antigua and Barbuda","ATG","Sesameseed Cake","fabio"
"740","Antigua and Barbuda","ATG","Oilseed Cakes, Other","fabio"
"741","Antigua and Barbuda","ATG","Wine","fabio"
"742","Antigua and Barbuda","ATG","Beer","fabio"
"743","Antigua and Barbuda","ATG","Beverages, Fermented","fabio"
"744","Antigua and Barbuda","ATG","Beverages, Alcoholic","fabio"
"745","Antigua and Barbuda","ATG","Alcohol, Non-Food","fabio"
"746","Antigua and Barbuda","ATG","Cotton lint","fabio"
"747","Antigua and Barbuda","ATG","Cattle","fabio"
"748","Antigua and Barbuda","ATG","Buffaloes","fabio"
"749","Antigua and Barbuda","ATG","Sheep","fabio"
"750","Antigua and Barbuda","ATG","Goats","fabio"
"751","Antigua and Barbuda","ATG","Pigs","fabio"
"752","Antigua and Barbuda","ATG","Poultry Birds","fabio"
"753","Antigua and Barbuda","ATG","Horses","fabio"
"754","Antigua and Barbuda","ATG","Asses","fabio"
"755","Antigua and Barbuda","ATG","Mules","fabio"
"756","Antigua and Barbuda","ATG","Camels","fabio"
"757","Antigua and Barbuda","ATG","Camelids, other","fabio"
"758","Antigua and Barbuda","ATG","Rabbits and hares","fabio"
"759","Antigua and Barbuda","ATG","Rodents, other","fabio"
"760","Antigua and Barbuda","ATG","Live animals, other","fabio"
"761","Antigua and Barbuda","ATG","Milk - Excluding Butter","fabio"
"762","Antigua and Barbuda","ATG","Butter, Ghee","fabio"
"763","Antigua and Barbuda","ATG","Eggs","fabio"
"764","Antigua and Barbuda","ATG","Wool (Clean Eq.)","fabio"
"765","Antigua and Barbuda","ATG","Bovine Meat","fabio"
"766","Antigua and Barbuda","ATG","Mutton & Goat Meat","fabio"
"767","Antigua and Barbuda","ATG","Pigmeat","fabio"
"768","Antigua and Barbuda","ATG","Poultry Meat","fabio"
"769","Antigua and Barbuda","ATG","Meat, Other","fabio"
"770","Antigua and Barbuda","ATG","Offals, Edible","fabio"
"771","Antigua and Barbuda","ATG","Fats, Animals, Raw","fabio"
"772","Antigua and Barbuda","ATG","Hides and skins","fabio"
"773","Antigua and Barbuda","ATG","Meat Meal","fabio"
"774","Antigua and Barbuda","ATG","Pet food","fabio"
"775","Antigua and Barbuda","ATG","Honey","fabio"
"776","Antigua and Barbuda","ATG","Silk","fabio"
"777","Antigua and Barbuda","ATG","Fish, Seafood","fabio"
"778","Antigua and Barbuda","ATG","Wood fuel","fabio"
"779","Antigua and Barbuda","ATG","Industrial roundwood, coniferous","fabio"
"780","Antigua and Barbuda","ATG","Industrial roundwood, non-coniferous","fabio"
"781","Argentina","ARG","Rice (Milled Equivalent)","fabio"
"782","Argentina","ARG","Wheat and products","fabio"
"783","Argentina","ARG","Barley and products","fabio"
"784","Argentina","ARG","Maize and products","fabio"
"785","Argentina","ARG","Rye and products","fabio"
"786","Argentina","ARG","Oats","fabio"
"787","Argentina","ARG","Millet and products","fabio"
"788","Argentina","ARG","Sorghum and products","fabio"
"789","Argentina","ARG","Cereals, Other","fabio"
"790","Argentina","ARG","Potatoes and products","fabio"
"791","Argentina","ARG","Cassava and products","fabio"
"792","Argentina","ARG","Sweet potatoes","fabio"
"793","Argentina","ARG","Roots, Other","fabio"
"794","Argentina","ARG","Yams","fabio"
"795","Argentina","ARG","Sugar cane","fabio"
"796","Argentina","ARG","Sugar beet","fabio"
"797","Argentina","ARG","Beans","fabio"
"798","Argentina","ARG","Peas","fabio"
"799","Argentina","ARG","Pulses, Other and products","fabio"
"800","Argentina","ARG","Nuts and products","fabio"
"801","Argentina","ARG","Soyabeans","fabio"
"802","Argentina","ARG","Groundnuts (Shelled Eq)","fabio"
"803","Argentina","ARG","Sunflower seed","fabio"
"804","Argentina","ARG","Rape and Mustardseed","fabio"
"805","Argentina","ARG","Seed cotton","fabio"
"806","Argentina","ARG","Coconuts - Incl Copra","fabio"
"807","Argentina","ARG","Sesame seed","fabio"
"808","Argentina","ARG","Oil, palm fruit","fabio"
"809","Argentina","ARG","Olives (including preserved)","fabio"
"810","Argentina","ARG","Oilcrops, Other","fabio"
"811","Argentina","ARG","Tomatoes and products","fabio"
"812","Argentina","ARG","Onions","fabio"
"813","Argentina","ARG","Vegetables, Other","fabio"
"814","Argentina","ARG","Oranges, Mandarines","fabio"
"815","Argentina","ARG","Lemons, Limes and products","fabio"
"816","Argentina","ARG","Grapefruit and products","fabio"
"817","Argentina","ARG","Citrus, Other","fabio"
"818","Argentina","ARG","Bananas","fabio"
"819","Argentina","ARG","Plantains","fabio"
"820","Argentina","ARG","Apples and products","fabio"
"821","Argentina","ARG","Pineapples and products","fabio"
"822","Argentina","ARG","Dates","fabio"
"823","Argentina","ARG","Grapes and products (excl wine)","fabio"
"824","Argentina","ARG","Fruits, Other","fabio"
"825","Argentina","ARG","Coffee and products","fabio"
"826","Argentina","ARG","Cocoa Beans and products","fabio"
"827","Argentina","ARG","Tea (including mate)","fabio"
"828","Argentina","ARG","Hops","fabio"
"829","Argentina","ARG","Pepper","fabio"
"830","Argentina","ARG","Pimento","fabio"
"831","Argentina","ARG","Cloves","fabio"
"832","Argentina","ARG","Spices, Other","fabio"
"833","Argentina","ARG","Jute","fabio"
"834","Argentina","ARG","Jute-Like Fibres","fabio"
"835","Argentina","ARG","Soft-Fibres, Other","fabio"
"836","Argentina","ARG","Sisal","fabio"
"837","Argentina","ARG","Abaca","fabio"
"838","Argentina","ARG","Hard Fibres, Other","fabio"
"839","Argentina","ARG","Tobacco","fabio"
"840","Argentina","ARG","Rubber","fabio"
"841","Argentina","ARG","Fodder crops","fabio"
"842","Argentina","ARG","Grazing","fabio"
"843","Argentina","ARG","Cottonseed","fabio"
"844","Argentina","ARG","Palm kernels","fabio"
"845","Argentina","ARG","Sugar non-centrifugal","fabio"
"846","Argentina","ARG","Molasses","fabio"
"847","Argentina","ARG","Sugar, Refined Equiv","fabio"
"848","Argentina","ARG","Sweeteners, Other","fabio"
"849","Argentina","ARG","Soyabean Oil","fabio"
"850","Argentina","ARG","Groundnut Oil","fabio"
"851","Argentina","ARG","Sunflowerseed Oil","fabio"
"852","Argentina","ARG","Rape and Mustard Oil","fabio"
"853","Argentina","ARG","Cottonseed Oil","fabio"
"854","Argentina","ARG","Palmkernel Oil","fabio"
"855","Argentina","ARG","Palm Oil","fabio"
"856","Argentina","ARG","Coconut Oil","fabio"
"857","Argentina","ARG","Sesameseed Oil","fabio"
"858","Argentina","ARG","Olive Oil","fabio"
"859","Argentina","ARG","Ricebran Oil","fabio"
"860","Argentina","ARG","Maize Germ Oil","fabio"
"861","Argentina","ARG","Oilcrops Oil, Other","fabio"
"862","Argentina","ARG","Soyabean Cake","fabio"
"863","Argentina","ARG","Groundnut Cake","fabio"
"864","Argentina","ARG","Sunflowerseed Cake","fabio"
"865","Argentina","ARG","Rape and Mustard Cake","fabio"
"866","Argentina","ARG","Cottonseed Cake","fabio"
"867","Argentina","ARG","Palmkernel Cake","fabio"
"868","Argentina","ARG","Copra Cake","fabio"
"869","Argentina","ARG","Sesameseed Cake","fabio"
"870","Argentina","ARG","Oilseed Cakes, Other","fabio"
"871","Argentina","ARG","Wine","fabio"
"872","Argentina","ARG","Beer","fabio"
"873","Argentina","ARG","Beverages, Fermented","fabio"
"874","Argentina","ARG","Beverages, Alcoholic","fabio"
"875","Argentina","ARG","Alcohol, Non-Food","fabio"
"876","Argentina","ARG","Cotton lint","fabio"
"877","Argentina","ARG","Cattle","fabio"
"878","Argentina","ARG","Buffaloes","fabio"
"879","Argentina","ARG","Sheep","fabio"
"880","Argentina","ARG","Goats","fabio"
"881","Argentina","ARG","Pigs","fabio"
"882","Argentina","ARG","Poultry Birds","fabio"
"883","Argentina","ARG","Horses","fabio"
"884","Argentina","ARG","Asses","fabio"
"885","Argentina","ARG","Mules","fabio"
"886","Argentina","ARG","Camels","fabio"
"887","Argentina","ARG","Camelids, other","fabio"
"888","Argentina","ARG","Rabbits and hares","fabio"
"889","Argentina","ARG","Rodents, other","fabio"
"890","Argentina","ARG","Live animals, other","fabio"
"891","Argentina","ARG","Milk - Excluding Butter","fabio"
"892","Argentina","ARG","Butter, Ghee","fabio"
"893","Argentina","ARG","Eggs","fabio"
"894","Argentina","ARG","Wool (Clean Eq.)","fabio"
"895","Argentina","ARG","Bovine Meat","fabio"
"896","Argentina","ARG","Mutton & Goat Meat","fabio"
"897","Argentina","ARG","Pigmeat","fabio"
"898","Argentina","ARG","Poultry Meat","fabio"
"899","Argentina","ARG","Meat, Other","fabio"
"900","Argentina","ARG","Offals, Edible","fabio"
"901","Argentina","ARG","Fats, Animals, Raw","fabio"
"902","Argentina","ARG","Hides and skins","fabio"
"903","Argentina","ARG","Meat Meal","fabio"
"904","Argentina","ARG","Pet food","fabio"
"905","Argentina","ARG","Honey","fabio"
"906","Argentina","ARG","Silk","fabio"
"907","Argentina","ARG","Fish, Seafood","fabio"
"908","Argentina","ARG","Wood fuel","fabio"
"909","Argentina","ARG","Industrial roundwood, coniferous","fabio"
"910","Argentina","ARG","Industrial roundwood, non-coniferous","fabio"
"911","Australia","AUS","Rice (Milled Equivalent)","fabio"
"912","Australia","AUS","Wheat and products","fabio"
"913","Australia","AUS","Barley and products","fabio"
"914","Australia","AUS","Maize and products","fabio"
"915","Australia","AUS","Rye and products","fabio"
"916","Australia","AUS","Oats","fabio"
"917","Australia","AUS","Millet and products","fabio"
"918","Australia","AUS","Sorghum and products","fabio"
